Obs,RegOut1,ClassLabel,RegOut2,TimeTouchBps,Input1,Input2,Input3,Input4,Input5
9123,55.733,FALSE,327.52,23.0497,0,0.83695,0,0,9.81
9124,34231.2578,TRUE,95.74,30170.7657,0,0,0,0,10.25
9125,50.2592,FALSE,72.03,34.6823,0,0,0,0,9.49
9126,-6.5,FALSE,135.91,353.1557,0,1,0,0,53.01
9127,-46.267,FALSE,121.72,1045.5608,0,0.4,0,0,24.77
9128,346.5675,TRUE,119.05,60.2985,0.818181818,0,0,0,6.85
9129,-110.6291,FALSE,124.35,39.4287,0,0,0,0,36.46
9130,0,FALSE,52.91,0,0,0,0,0,36.64
9131,260.0711,TRUE,80.3,305.8151,0,0,0,0,36.08
9132,7592.0166,TRUE,36.78,2557.9527,0,0,0,0,22.64
9133,-242.157,FALSE,157.17,1711.915,0,0,0,0,41.97
9134,107.8869,FALSE,141.76,14.0752,0,0,0,0,25.53
9135,894.1209,TRUE,78.06,2081.5096,0,0.91176,0,0,8.12
9136,448.5925,TRUE,99.51,619.6535,0,0,0,0,8.12
9137,146.7111,FALSE,148.47,45.786,0,0.84375,0,0,75.39
9138,73.8737,FALSE,71.66,85.807,0,0,0,0,10.54
9139,-8.915,FALSE,178.93,7.6041,0,0,0,0,27.63
9140,0,FALSE,85.72,0,0,0,0,0,11.63
9141,69.6994,FALSE,106.08,16.4627,0,0,0,0,59.06
9142,44.1102,FALSE,112.39,75.8582,0,0,0,0,41.33
9143,49.2685,FALSE,128.69,55.1321,0,0.76923,0,0,36.84
9144,0,FALSE,141.04,0,0,0,0,0,63.34
9145,50.5371,FALSE,101.48,55.7627,0,0.625,0,0,51.36
9146,172.3601,TRUE,70.87,142.1003,0,0,0,0,8.12
9147,130.9329,FALSE,148.78,27.3004,0,0,0,0,64.68
9148,54.9079,FALSE,78.88,617.0885,0,0,0,0,10.54
9149,161.7384,TRUE,59.08,701.6252,0,0,0,0,11.55
9150,0,FALSE,119.92,0,0,0,0,0,50.54
9151,168.4806,TRUE,180.98,62.1346,0,0,0,0,45.16
9152,-121.6407,FALSE,90.94,124.401,0,0,0,0,42.73
9153,0,FALSE,81.73,0,0,0,0,0,43.2
9154,-10.9021,FALSE,88.93,60.804,0,0,0,0,24.77
9155,182.2286,TRUE,28.63,34.1192,1,0,0,0,0
9156,126.8007,FALSE,133.32,334.3148,0,0,0,0,63.59
9157,0,FALSE,55.26,0,0,0,0,0,9.49
9158,299.8286,TRUE,1078.45,367.7008,0,0,0,0,10.44
9159,125.2638,FALSE,31.98,8.1863,0.888888889,0,0,0,0.62
9160,2880.2332,TRUE,50.29,23373.3885,0,0,0,0,8.12
9161,89.4717,FALSE,70.13,1032.9935,0,0,0,0,59.88
9162,-165.6511,FALSE,101.67,2976.3519,0,0.85714,0,0,14.53
9163,39.8406,FALSE,103.76,882.7918,0,0.98275,0,0,22.64
9164,1001.6649,TRUE,122.17,3617.0476,0,0,0,0,36.08
9165,24.9104,FALSE,120.63,56.9293,0,0,0,0,52.12
9166,-105.971,FALSE,43.19,96.0628,0,0,0,0,24.77
9167,0,FALSE,267.98,0,0,0,0,0,57.38
9168,1289.8057,TRUE,44.13,583.5419,0,0,0,0,7.36
9169,-7.4272,FALSE,114.2,39.2395,0,0,0,0,30.06
9170,-1249.9987,FALSE,104.04,6326.8575,0,0.75,0,0,25.53
9171,0,FALSE,91.46,0,0,0,0,0,11.3
9172,0,FALSE,129.39,0,0,0,0,0,34.71
9173,0,FALSE,117.01,0,0,0,0,0,41.97
9174,0,FALSE,88.05,0,0,0,0,0,49.23
9175,-78.0239,FALSE,98.02,480.3987,0,0,0,0,42.96
9176,-316.7976,FALSE,87.68,3303.4713,0,0,0,0,24.77
9177,-18.5754,FALSE,144.38,86.5031,0,0,0,0,40.62
9178,0,FALSE,84.54,0,0,0,0,0,39.86
9179,662.5558,TRUE,122.09,208.9756,0,0,0,0,0
9180,0,FALSE,102.55,0,0,0,0,0,50.11
9181,0,FALSE,71.27,0,0,0,0,0,41.97
9182,46.0577,FALSE,148.81,125.7986,0,0,0,0,74.58
9183,0,FALSE,144.36,0,0,0,0,0,43.68
9184,0,FALSE,246.33,0,0,0,0,0,60.98
9185,0,FALSE,103.36,0,0,0,0,0,41.59
9186,0,FALSE,101.47,0,0,0,0,0,52.83
9187,136.6188,FALSE,130.36,4.7148,1,0,1.21,3,0
9188,0,FALSE,89.65,0,0,0,0,0,79.25
9189,0,FALSE,72.3,0,0,0,0,0,60.05
9190,0,FALSE,65.61,0,0,0,0,0,44.57
9191,0,FALSE,71.35,0,0,0,0,0,49.74
9192,70.2769,FALSE,285.46,3.336,0.720930233,0.1,20.27,52.1644,0
9193,0,FALSE,126.41,0,0,1,0,0,44.58
9194,0,FALSE,71.54,0,0,0,0,0,51.13
9195,0,FALSE,71.61,0,0,0,0,0,61.76
9196,188218.9066,TRUE,121.68,284332.5373,0,0,0,0,89.63
9197,149.1932,FALSE,31.83,0.314,0.647058824,0,0,0,0
9198,-1234.1915,FALSE,125.69,8956.2565,0,0,0,0,54.29
9199,-1353.9836,FALSE,208.81,3304.6344,0,0.09523,0,0,51.99
9200,0,FALSE,88.07,0,0,0,0,0,57.2
9201,108.6117,FALSE,29.1,0.3426,0.844827586,0,0,0,0
9202,93.4849,FALSE,1139.74,1.4252,0.273809524,0.90615,41.64,102.1388,12.75
9203,170.1926,TRUE,266.2,2.672,0.823529412,0.04651,16.58,42.6786,6.62
9204,88.8701,FALSE,291.58,1.0059,0.770171149,0,54.9,141.2639,0.7
9205,88.8169,FALSE,376.44,3.4749,0.308988764,0,15.61,40.1773,6.25
9206,355.7044,TRUE,349.29,31.3559,0.871428571,0.41666,9.96,25.6443,46.06
9207,453.705,TRUE,210.86,43.1139,0.666666667,0,0,0,0
9208,168.8437,TRUE,87.7,3.921,0.761904762,0.8125,17.79,45.78,3.07
9209,49.2055,FALSE,2607.39,1.6868,0.777082029,0.8,37.25,84.389,72.92
9210,307.9199,TRUE,97.37,2.5838,0.90726817,0,0,0,3.69
9211,65.509,FALSE,260.7,0.8085,0.849462366,0.6923,0,0,0.65
9212,150.4583,TRUE,263.24,3.5493,0.405797101,0,0,0,7.26
9213,192.3299,TRUE,5.88,0.2855,0.8,0,0,0,0.32
9214,101.552,FALSE,1315.97,3.8383,0.308595836,0,36.52,93.9824,5.71
9215,135.5073,FALSE,178.69,0.7777,0.753164557,0.4923,2.89,6.5684,3.55
9216,51.5492,FALSE,1357.88,1.5555,0.290362954,0.01662,42.75,110.0015,15.97
9217,91.5334,FALSE,469.12,1.2792,0.716853933,0,34.56,88.9441,20.86
9218,376.5024,TRUE,26.85,9.7534,0.875,0,0,0,0
9219,114.0153,FALSE,54.6,1.2542,0.5,0,16.05,36.3625,0
9220,84.6648,FALSE,986.33,1.5756,0.024064171,0.03626,89.14,201.9219,8.45
9221,63.4852,FALSE,1062.04,1.2699,0.844859813,0.84186,13.77,35.4379,43.12
9222,75.0155,FALSE,224.53,2.9007,1,0,0,0,0
9223,137.59,FALSE,167,6.459,0.819672131,0.47191,12.93,33.29,0
9224,720.3441,TRUE,142.08,207.1453,0.75,0,0,0,0
9225,162.8861,TRUE,88.28,6.6389,0.734042553,0,7.79,20.0494,0
9226,76.006,FALSE,418.65,0.5426,0.392703863,1,28.63,64.8484,3.7
9227,117.3638,FALSE,12.39,0.8793,0.854166667,0,0,0,1.26
9228,175.8255,TRUE,653.08,48.8784,0.947368421,0.75,0,0,25.11
9229,132.8662,FALSE,409.15,4.4109,0.813333333,0,0,0,0.65
9230,150.9505,TRUE,96.73,6.3617,0.615384615,0,13.02,33.5098,1.59
9231,123.7725,FALSE,130.33,1.8084,0.6875,0.33333,0,0,13.13
9232,47.1662,FALSE,138.26,0.5212,0.25,0.2258,21.97,56.5464,3.87
9233,64.3827,FALSE,221.92,1.882,0.565934066,0,32.53,93.1457,0.65
9234,574.9129,TRUE,1.85,1.5451,1,0,0,0,0
9235,117.1226,FALSE,43.47,0.6635,0.770833333,0,0,0,0.62
9236,105.2155,FALSE,301.65,1.5339,0.151515152,0,0,0,0
9237,144.4816,FALSE,236.73,6.6993,0.705882353,0.04,12.47,41.9591,35
9238,94.1715,FALSE,420.5,2.2941,0.87012987,0,0,0,11.73
9239,124.5547,FALSE,14.4,0.3127,0.727272727,0,0,0,0
9240,61.3686,FALSE,46.97,1.3288,0.869565217,0,0,0,16.89
9241,89.9677,FALSE,520.71,2.2336,0.814285714,0,50.43,129.7592,0.18
9242,104.1509,FALSE,90.43,0.9077,0.836734694,0.85,5.15,13.2693,0.95
9243,103.7464,FALSE,556.62,4.4703,0.762162162,0.42567,22.47,50.8981,45.78
9244,66.8151,FALSE,469.34,0.5279,0.456221198,1,0,0,22.49
9245,139.0488,FALSE,70.64,3.2501,0.808510638,0,0,0,0
9246,119.7003,FALSE,464.2,16.2431,0.766666667,0.33333,0,0,5.52
9247,250.7312,TRUE,155.66,9.8245,0.545454545,0.4375,2.78,6.4528,2.71
9248,212.62,TRUE,128.25,14.4259,1,0,14.23,32.2426,0
9249,108.138,FALSE,196.25,5.2927,0,0,12.65,32.5622,0
9250,62.305,FALSE,191,0.2302,0.853233831,0,28.92,74.4236,4.63
9251,56.3261,FALSE,1076.77,0.7446,0.816655003,0.02006,55.2,125.0362,19.88
9252,86.0522,FALSE,2634.64,1.1857,0.027027027,0.02821,0,0,61.28
9253,227.8032,TRUE,3.91,0.5789,0.956521739,0,0,0,0
9254,119.1057,FALSE,353.71,2.7989,0.873873874,0.13432,0,0,22.46
9255,105.0877,FALSE,138.42,1.1351,0.869444444,0,0,0,3.7
9256,153.3288,TRUE,27.18,1.1536,1,0.33333,0,0,0
9257,108.6114,FALSE,97.09,1.0948,0.768292683,0,4.21,10.8329,7.54
9258,76.3558,FALSE,415.95,1.6578,0.834224599,0.0495,26.36,66.1554,0
9259,114.6658,FALSE,512.04,12.7408,1,0.25,0,0,6.05
9260,137.7857,FALSE,52.48,1.0401,0.887804878,0,4.47,11.5029,0.32
9261,91.581,FALSE,62.19,1.8014,0.666666667,0.44444,0,0,0.48
9262,73.8644,FALSE,274.16,1.1564,0.861111111,0,43.69,178.3668,0.62
9263,113.3018,FALSE,219.14,2.1356,0.893410853,0,0,0,3.52
9264,122.7249,FALSE,113.08,3.1112,0.770833333,0,20.47,52.6873,0.33
9265,86.8687,FALSE,61.94,1.1342,0.965517241,0.625,0,0,0
9266,133.5898,FALSE,34.18,1.9588,0.604166667,0,0,0,3.72
9267,399.2003,TRUE,12.85,1.6018,0.928571429,0,0,0,0
9268,85.6073,FALSE,2797.3,4.7568,0.29750983,0,75.99,195.5283,41.44
9269,106.5003,FALSE,107.41,1.1106,0.776595745,0.24,20.06,51.6213,1.04
9270,92.6718,FALSE,113.45,2.4761,0.724637681,0.2,0,0,3.57
9271,101.073,FALSE,322.52,2.7468,0.761557178,0,0,0,4.47
9272,90.9539,FALSE,55.18,0.9242,0.807692308,0.18181,0,0,0
9273,110.1479,FALSE,50.98,1.0449,0.862068966,0,0,0,0
9274,100.0412,FALSE,934.73,1.0286,0.747440273,0.60325,0,0,0.32
9275,96.0541,FALSE,362.11,2.5693,0.440366972,0,0,0,7.31
9276,72.3943,FALSE,145.56,0.3533,0.647619048,0.33333,24.52,55.5443,0.18
9277,64.7545,FALSE,1891.56,2.0582,0.850843767,0.04525,38.08,90.3706,14.42
9278,109.6513,FALSE,90.43,5.0304,0.892857143,0,27.39,70.4952,0
9279,168.18,TRUE,75.91,2.4015,0.543859649,0,12.93,33.29,0
9280,325.3935,TRUE,17.57,1.0837,0.966666667,0,12.18,31.3478,2.9
9281,81.1352,FALSE,784.48,2.7114,0.896925859,0,30.83,60.4029,7.18
9282,103.5785,FALSE,405.36,1.5091,0.736363636,0,34.81,89.5677,7.1
9283,84.4748,FALSE,1598.69,1.9043,0.252698413,0,0,0,10.18
9284,91.936,FALSE,128.47,1.9187,0.769230769,0,0,0,0
9285,69.7251,FALSE,2349.04,1.0981,0.475061325,0,110.86,251.1053,30.82
9286,61.0059,FALSE,817.12,1.4785,0.650519031,0.26923,13.61,35.0423,78.88
9287,112.9167,FALSE,79.72,0.833,0.8,0,0,0,1.29
9288,136.0156,FALSE,108.2,2.2469,0.390243902,0,3.78,8.5838,0
9289,140.8647,FALSE,57.09,2.3024,0.804347826,0.72727,0,0,0
9290,87.7686,FALSE,170.83,1.2615,0.304347826,0,32.69,74.062,0
9291,71.7537,FALSE,159.76,0.3645,0.783919598,0,0,0,2.01
9292,224.6179,TRUE,0.32,0.0622,1,0,0,0,0
9293,97.3094,FALSE,18.97,0.3775,0.895833333,0,0,0,0
9294,308.8319,TRUE,59.79,3.3016,0.804347826,0,15.12,38.9205,0
9295,117.7701,FALSE,6.81,0.1727,0.947916667,0,0,0,0
9296,139.0208,FALSE,360.84,1.4688,0.884057971,0.03773,0,0,1.08
9297,135.6167,FALSE,28.93,3.3999,0.8,0,6.14,15.8224,0
9298,76.2928,FALSE,172.89,0.0668,0,0.0303,0,0,0.32
9299,61.8058,FALSE,513.55,4.5722,0.780898876,0.12844,26.64,68.544,29.59
9300,126.2118,FALSE,9.7,0.2153,0.735294118,0,0,0,0
9301,111.4894,FALSE,730.71,5.9606,0.270700637,0,0,0,1.67
9302,248.9953,TRUE,41.09,2.5719,0.452380952,0,0,0,3.4
9303,68.4838,FALSE,483.9,1.6293,0.670138889,0,53.94,105.6664,0.62
9304,62.6022,FALSE,276.73,0.469,0.779242175,0,49.15,119.759,6.06
9305,49.6051,FALSE,4712.73,1.3037,0.658464385,0.02324,35.91,81.3431,78.26
9306,116.6646,FALSE,66.85,1.0079,0.753424658,0.7619,0,0,5.4
9307,95.7658,FALSE,107.39,0.8877,0.048192771,0,15.05,34.0946,0.32
9308,193.0413,TRUE,781.46,3.112,0.822222222,0.03968,0,0,0
9309,159.0757,TRUE,22.62,1.1925,0.903225806,1,0,0,0
9310,155.1355,TRUE,230.31,1.629,0.793650794,0.05405,11.6,29.8588,0
9311,80.1905,FALSE,5868.05,2.0596,0.045392646,0,343.15,867.2241,4.77
9312,134.9459,FALSE,236.59,3.075,0.402597403,0,12.28,39.4732,0.67
9313,64.3686,FALSE,15.96,0.2763,0.869565217,0,0,0,2.9
9314,65.3376,FALSE,58.36,0.1938,0.76754386,0,0,0,0.65
9315,115.5801,FALSE,179.7,0.7922,0.179640719,0.34285,0,0,0
9316,105.4933,FALSE,151,1.8088,0.819672131,0,16.27,44.6546,0.33
9317,71.2208,FALSE,112.54,1.32,0.944444444,0.15,15.17,39.045,0
9318,91.887,FALSE,194.48,1.5867,0.914351852,0,46.83,120.5143,1.32
9319,91.085,FALSE,405.47,3.6448,0.763888889,0,0,0,12.97
9320,63.8087,FALSE,621.65,1.1651,0.225649351,0,0,0,1.45
9321,253.5963,TRUE,135.13,17.2618,0.639344262,0.34615,38.94,100.206,0.32
9322,58.6272,FALSE,97.71,0.6244,0.712328767,0,19,48.8891,0
9323,104.077,FALSE,275.66,1.9069,0.884146341,0.02752,5.67,19.0833,0
9324,139.8365,FALSE,436.97,9.9343,0.25,0,35.52,84.6878,1.45
9325,116.893,FALSE,40.5,0.4844,0.859848485,0,0,0,1.8
9326,158.9252,TRUE,468.27,2.3416,0.179487179,0,22.67,52.3733,21.72
9327,223.6598,TRUE,138.3,11.1497,0.655172414,0.375,29.37,75.5703,0
9328,110.0417,FALSE,32.58,0.3496,0.881889764,0,0,0,0
9329,105.3727,FALSE,363.44,2.7618,0.784172662,0.04761,0,0,2.29
9330,151.6008,TRUE,105.59,3.5522,0.944444444,0,58.57,150.719,0
9331,66.618,FALSE,5050.91,0.8213,0.111212731,0,0,0,137.08
9332,115.0003,FALSE,81.67,0.4795,0.725490196,0,0,0,2.9
9333,71.5624,FALSE,27.84,0.8584,0.96,0,0,0,0
9334,98.806,FALSE,638.52,1.4667,0.296,0,36.74,83.2179,7.84
9335,107.8569,FALSE,22.94,0.5137,0.8,0,9.35,32.3478,0
9336,232.0927,TRUE,72.29,2.0923,0.340425532,0,0,0,0
9337,154.6735,TRUE,995,1.9906,0.909734513,0.01229,15.48,52.0711,0.94
9338,57.5461,FALSE,242.81,2.7184,0.714285714,1,0,0,36.86
9339,55.1716,FALSE,117.74,0.836,0.844106464,0,0,0,0.51
9340,152.6613,TRUE,157.93,0.775,0.248120301,0,13.95,35.9039,3.33
9341,167.3857,TRUE,430.85,3.2488,0.814487633,0,33.77,76.505,12.17
9342,113.3908,FALSE,105.56,13.0202,0.8,0,0,0,0
9343,240.2436,TRUE,25.59,1.1484,0.764705882,0,15.32,34.7214,0
9344,100.017,FALSE,269.53,1.8979,0.703703704,0.78787,17.78,45.7669,21.45
9345,219.8007,TRUE,178.89,2.2949,0.242718447,0,22.97,59.1032,0
9346,324.5904,TRUE,721.06,3.2541,0.772845953,0,0,0,63.59
9347,125.3833,FALSE,188.47,2.206,0.816993464,0,80.4,206.8794,0.65
9348,77.9153,FALSE,351.51,0.8741,0.778429074,0,31.02,70.266,14.35
9349,124.3026,FALSE,448.64,1.3772,0.831325301,0.05235,14.37,32.5594,0.62
9350,51.522,FALSE,1310.67,0.4932,0.783505155,0,43.14,97.7156,84.77
9351,84.871,FALSE,37.9,0.2101,0.30952381,0,3.33,8.5838,6.34
9352,105.1314,FALSE,101.83,1.4135,0.899456522,0,12.93,33.29,0.32
9353,89.3624,FALSE,204.18,1.1473,0.712418301,0,22.72,51.4687,0
9354,52.8287,FALSE,1699.98,3.1496,0.423462089,0.3949,36.76,83.2825,15.06
9355,147.4003,FALSE,47.74,1.5875,0.813953488,0.84,14.82,38.1458,0
9356,40.4858,FALSE,515.12,4.9047,0.869565217,0.35,13.94,31.5933,3.2
9357,131.2922,FALSE,271.91,3.358,0.607142857,0,58.52,132.5581,6.3
9358,88.294,FALSE,17.6,0.0326,0.875,0.125,0,0,0
9359,106.8099,FALSE,48.13,0.9482,0,0.375,0,0,0
9360,72.8735,FALSE,551.2,2.5256,0.060150376,0.68181,0,0,16.86
9361,95.6957,FALSE,903.63,2.7984,0.841099164,0.25438,75.81,195.0673,22.99
9362,136.5644,FALSE,949.66,2.1023,0.044705882,0,0,0,9.89
9363,120.2011,FALSE,546.25,1.9831,0,0,0,0,13.32
9364,111.6841,FALSE,183.49,2.8242,0.714285714,0,0,0,0
9365,230.1422,TRUE,43.15,1.2598,0.872,0,0,0,3.04
9366,51.2425,FALSE,100.54,0.1854,0.584507042,0.74,0,0,0
9367,50.2915,FALSE,3623.37,0.6096,0.195559123,0,205.31,402.184,74.29
9368,71.2083,FALSE,1605.26,1.9274,0,0,0,0,71.1
9369,70.3785,FALSE,293.71,1.1041,0.82745098,0.66216,23.07,52.2543,3.4
9370,126.2585,FALSE,3362.47,3.9034,0.212598425,0,0,0,8.13
9371,108.6957,FALSE,134.5,1.5048,0.894230769,0,0,0,23.7
9372,119.1467,FALSE,124.41,3.1342,0.857142857,0.5,0,0,0
9373,112.661,FALSE,112.91,0.9308,0.593333333,0,22.57,51.1404,0.62
9374,133.7078,FALSE,184.46,0.6425,0.71875,0.30769,0,0,11.37
9375,146.8916,FALSE,188.8,0.7605,0.748663102,0.13207,52.11,124.6997,0.32
9376,136.1585,FALSE,39.77,0.4201,0.602941176,0.8125,0,0,0
9377,101.6764,FALSE,52.86,0.6441,0.76744186,0,0,0,0.32
9378,118.029,FALSE,790.34,4.5403,0.817757009,0.04918,0,0,5.49
9379,67.6661,FALSE,3405.75,2.4665,0.329173167,0.08835,275.35,602.2887,9.82
9380,128.9751,FALSE,1495.92,1.0127,0.231259968,0,0,0,12.51
9381,48.9253,FALSE,656.09,0.8967,0.644970414,0.03164,30.02,68.0088,9.48
9382,81.4109,FALSE,4086.64,5.3684,0.344753747,0.00533,118.5,232.1265,43.93
9383,113.6919,FALSE,3240.87,2.2162,0.002590674,0,84.78,192.0321,40.95
9384,82.0202,FALSE,2095.99,1.2519,0.84951732,0.10805,100.73,217.45,43
9385,88.2873,FALSE,463.8,0.2865,0.739130435,0.49063,55.48,132.7362,0
9386,185.9182,TRUE,547.7,4.5935,0.2,0.86666,13.77,35.4403,0
9387,24.9402,FALSE,585.76,3.4847,0.858695652,0.1923,14.88,33.7193,0.18
9388,165.6373,TRUE,101.06,2.9405,0.847826087,0.24,0,0,19.54
9389,72.3221,FALSE,399.5,1.2554,0.674193548,0.15306,0,0,18.28
9390,190.1671,TRUE,11.18,1.0208,0.877192982,0,5.3,17.8265,0
9391,293.6637,TRUE,3077.99,2.9294,0.041554236,0,50.61,122.9786,42.14
9392,237.259,TRUE,416.49,2.7426,0,0,0,0,18.11
9393,115.247,FALSE,84.84,1.7172,0.431372549,0,0,0,0
9394,130.0964,FALSE,1306.91,3.9667,0.866817156,0,0,0,25.95
9395,69.8544,FALSE,1648.98,3.4899,0.279632721,0,0,0,16.48
9396,105.9366,FALSE,77.4,0.1856,0.826086957,0.73134,17.73,40.1773,0
9397,73.7458,FALSE,39.36,0.0958,0.905172414,0.9375,22.06,56.7718,0
9398,90.9435,FALSE,104.21,0.5384,0.71875,0.11764,0,0,0
9399,126.1139,FALSE,189.89,1.9828,0.652439024,0,7.98,26.8434,6.39
9400,296.186,TRUE,116.44,15.9837,0.666666667,0,0,0,0
9401,33.8097,FALSE,3853.14,0.9615,0.120899149,0.05555,346.12,704.065,53.58
9402,103.5648,FALSE,377.31,3.4361,0.613636364,0.3924,4.26,10.9723,13.91
9403,250.5101,TRUE,170.59,3.9006,0.266666667,0.35087,0.88,26.5468,1.91
9404,89.6385,FALSE,2080.03,2.3392,0.822508897,0,54.65,123.799,15.11
9405,97.5889,FALSE,92.36,0.5052,0.790909091,0.09375,0,0,0
9406,174.4115,TRUE,53.35,1.1729,0.782608696,0,0,0,0
9407,172.3921,TRUE,77.74,6.5243,0.833333333,0,0,0,6.16
9408,218.4447,TRUE,3.15,0.314,0.956521739,0,0,0,0
9409,149.1992,FALSE,672.69,2.7495,0.822541966,0.02049,46.88,120.6286,0.32
9410,93.7527,FALSE,2771.64,4.45,0.833711949,0,59.46,134.6855,69.6
9411,181.2058,TRUE,6715.51,6.3102,0.009118215,0,57.97,149.1664,54.26
9412,97.7116,FALSE,1612.63,2.5435,0.845315904,0.0319,42,108.0633,4.01
9413,162.9119,TRUE,13.64,1.0695,0.818181818,0,0,0,0.62
9414,60.8813,FALSE,243.52,0.4038,0.782608696,0.98039,0,0,7.89
9415,114.818,FALSE,20.64,0.392,0.714285714,0,0,0,0.33
9416,31.7411,FALSE,8774.1,1.828,0.286867205,0,85.74,194.2087,75.42
9417,59.787,FALSE,368.03,0.9552,0.717277487,0.22033,49.5,120.9808,0.32
9418,63.3072,FALSE,555.15,0.8936,0.233532934,0,31.9,82.0964,17.79
9419,95.21,FALSE,154.35,0.3509,0.280701754,0.32608,0,0,0.83
9420,73.3993,FALSE,25.99,0.0596,0.533333333,0.66666,0,0,0
9421,166.3418,TRUE,63.35,1.1312,0.806451613,0,0,0,13.94
9422,156.499,TRUE,88.36,1.1446,0.525974026,0,0,0,0.62
9423,51.9742,FALSE,282.58,36.5523,0.5,0,0,0,0
9424,114.9876,FALSE,279.38,1.3762,0.82278481,0.63793,0,0,2.25
9425,53.7118,FALSE,82.47,0.3955,0.654761905,0,0,0,6.85
9426,42.2573,FALSE,381,3.2397,0.641509434,0,0,0,0
9427,264.3014,TRUE,18.1,2.0221,0.863636364,0,0,0,0.32
9428,60.9564,FALSE,833.72,0.7317,0.492481203,0.05555,27.67,62.6831,7.81
9429,92.783,FALSE,63.5,0.4318,0.830357143,0,18.53,41.9778,7.72
9430,225.8039,TRUE,62.02,2.2767,0.964285714,0,11.7,30.1043,0
9431,116.2734,FALSE,60.44,2.6333,0.5,0,0,0,0
9432,103.1402,FALSE,1251.95,2.6093,0.005033557,0.00896,46.83,120.4974,13.52
9433,137.2445,FALSE,660.24,1.2625,0.869955157,0.02094,0,0,28.12
9434,65.8973,FALSE,537.46,2.7546,0.857768053,0,59.67,116.8927,16.41
9435,119.5246,FALSE,41.36,0.5039,0.758241758,0,12.18,31.3478,0.63
9436,109.2021,FALSE,105.56,0.9617,0.92,0,0,0,2.93
9437,96.2571,FALSE,186.46,1.0615,0.84057971,0.25,7.4,16.7694,1.67
9438,122.3276,FALSE,6903.36,4.591,0.803147909,0.39461,220.54,466.776,52.66
9439,255.9978,TRUE,47.29,2.1769,0.714285714,0.30769,5.87,11.5029,14.49
9440,100.5486,FALSE,323.81,1.6484,0.805,0,84.87,209.1099,15.78
9441,87.2658,FALSE,1114.58,1.318,0.188087774,0.54625,64.73,146.6265,46.53
9442,37.1523,FALSE,988.78,1.0164,0.281643472,0,81.91,197.3418,0.32
9443,143.5704,FALSE,484.91,2.6285,0.908296943,0,86.75,223.2192,17.77
9444,59.3223,FALSE,365.2,1.4046,0.73359841,0,20.39,68.591,7.58
9445,53.4411,FALSE,114.38,0.622,0.5,0,0,0,2.12
9446,217.1748,TRUE,57.75,5.3993,0.787878788,0,5.48,12.4158,0.32
9447,112.7753,FALSE,513.31,3.0698,0.829646018,0.83415,0,0,83.85
9448,90.2787,FALSE,1058.24,1.9099,0.843878389,0.0523,43.48,111.8719,16.91
9449,70.0673,FALSE,460.8,1.7424,0.762295082,0.53246,0,0,0.18
9450,90.8678,FALSE,1756.42,2.2125,0.465753425,0,46.03,118.4422,54.25
9451,73.0089,FALSE,355.26,1.764,0.772893773,0.89041,0,0,0.37
9452,61.1002,FALSE,261.36,0.2475,0.540166205,0,0,0,8.86
9453,71.1369,FALSE,1641.61,1.2335,0.508338893,0.4473,30.35,68.7556,2.58
9454,223.673,TRUE,29.43,1.1799,0.6875,0.73333,0.38,11.5993,0
9455,60.418,FALSE,724.19,1.7855,0.893961708,0.04188,82.32,211.8057,1.64
9456,176.9644,TRUE,1090.15,9.6097,0.75315568,0,16.29,36.9079,44.62
9457,248.0866,TRUE,46.2,5.1473,0.625,0,0,0,0
9458,118.4732,FALSE,166.63,1.7455,0.87012987,0.3,0,0,18.35
9459,89.6247,FALSE,85.93,0.5549,0.807692308,0.70588,15.02,38.6679,23.27
9460,150.3161,TRUE,220.34,1.2881,0.025641026,0,66.63,162.691,10.37
9461,129.471,FALSE,439.85,4.48,0.866972477,1,0,0,8.62
9462,139.1708,FALSE,165.7,1.4356,0.943319838,0,38.89,96.2721,0.32
9463,103.8188,FALSE,201.57,3.0465,0.807692308,0,0,0,0.65
9464,76.7122,FALSE,105.27,0.4386,0.88,0,74.8,169.427,0
9465,94.9332,FALSE,4825.91,1.7516,0.473511604,0,45.27,102.5485,24.44
9466,246.1668,TRUE,101.92,6.1323,0.804878049,0.92307,14.17,32.1148,2.01
9467,87.6242,FALSE,563.26,3.7652,0.738461538,0,35.19,90.5598,1.3
9468,106.2514,FALSE,151.58,1.651,0.853333333,0,0,0,1.34
9469,81.4034,FALSE,179.83,2.413,0.85492228,0,24.83,56.2615,18.93
9470,100.5721,FALSE,1812.7,8.2138,0.037037037,0,118.71,305.4544,73.73
9471,79.8533,FALSE,669.83,0.7957,0.262068966,0,22.7,51.4327,1.27
9472,224.1041,TRUE,27.56,0.4758,0.68,0.38461,0,0,0
9473,177.3819,TRUE,338.62,6.0008,0.811158798,0.33802,0.44,13.2693,18.44
9474,100.4357,FALSE,2066.74,1.2717,0.385371179,0.34384,24.89,64.0539,67.83
9475,94.1504,FALSE,181.33,0.6656,0.881773399,0,0,0,1.98
9476,167.7199,TRUE,146.05,2.6631,0.513888889,0.02325,0,0,9.01
9477,85.0226,FALSE,307.69,1.4338,0.846153846,0.9,25.04,64.4323,0
9478,194.0836,TRUE,332.08,3.0383,0.803797468,0.07142,0,0,0.32
9479,116.5066,FALSE,45.24,0.5462,0.725806452,0.05882,0,0,0
